Customer ID,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,segment
15308.0,-90,1,310.46999999999997,1,1,2,11,hibernating
15311.0,-364,91,60767.899999999994,5,5,5,55,champions
15312.0,-289,4,924.85,2,4,3,24,at_Risk
15313.0,-254,1,52.0,2,1,1,21,hibernating
15314.0,-165,1,327.96999999999997,1,1,2,11,hibernating
15315.0,-300,2,570.5000000000001,3,3,3,33,need_attention
15316.0,-38,1,165.0,1,1,1,11,hibernating
15318.0,-361,1,312.62,5,1,2,51,new_customers
15319.0,-81,1,204.5,1,1,1,11,hibernating
15320.0,-320,1,267.13000000000005,3,1,2,31,about_to_sleep
15321.0,-294,3,2748.3100000000004,3,3,5,33,need_attention
15322.0,-279,1,679.68,2,1,3,21,hibernating
15325.0,-261,1,162.29000000000002,2,1,1,21,hibernating
15326.0,-31,1,311.7099999999999,1,1,2,11,hibernating
15327.0,-312,1,208.75,3,1,1,31,about_to_sleep
15329.0,-325,3,1049.7,3,3,4,33,need_attention
15330.0,-332,2,714.9599999999999,4,3,3,43,potential_loyalists
15332.0,2,4,1661.06,1,4,4,14,at_Risk
15333.0,-156,1,1028.56,1,1,4,11,hibernating
15334.0,-208,3,351.67,2,3,2,23,at_Risk
15335.0,-311,1,173.97,3,1,1,31,about_to_sleep
15339.0,-298,2,574.0699999999999,3,3,3,33,need_attention
15341.0,-284,1,2020.52,2,1,4,21,hibernating
15342.0,-235,1,406.09,2,1,2,21,hibernating
15343.0,-277,1,364.5,2,1,2,21,hibernating
15344.0,-364,3,563.9399999999999,5,3,3,53,potential_loyalists
15345.0,-319,1,393.53999999999996,3,1,2,31,about_to_sleep
15346.0,-32,1,252.42000000000002,1,1,2,11,hibernating
15347.0,2,1,201.59999999999997,1,1,1,11,hibernating
15348.0,-292,1,158.04,2,1,1,21,hibernating
15349.0,-206,2,473.80999999999995,2,3,2,23,at_Risk
15350.0,9,1,115.65,1,1,1,11,hibernating
15351.0,-352,7,1960.11,5,5,4,55,champions
15353.0,-110,2,777.0200000000002,1,3,3,13,at_Risk
15355.0,-335,2,277.05000000000007,4,3,2,43,potential_loyalists
15356.0,-333,10,2766.5,4,5,5,45,loyal_customers
15358.0,-360,22,8347.2,5,5,5,55,champions
15360.0,-325,1,427.92999999999995,3,1,2,31,about_to_sleep
15361.0,-3,1,418.9200000000001,1,1,2,11,hibernating
15363.0,8,1,326.0,1,1,2,11,hibernating
15364.0,-269,2,913.1900000000002,2,3,3,23,at_Risk
15365.0,-339,7,2314.32,4,5,5,45,loyal_customers
15366.0,-289,2,602.5100000000001,2,3,3,23,at_Risk
15367.0,-307,4,1877.5900000000004,3,4,4,34,loyal_customers
15368.0,-343,1,446.94000000000005,4,1,2,41,promising
15370.0,-324,7,2386.05,3,5,5,35,loyal_customers
15372.0,-227,1,2007.4,2,1,4,21,hibernating
15373.0,-356,12,2415.9100000000003,5,5,5,55,champions
15374.0,-236,1,168.0,2,1,1,21,hibernating
15376.0,-324,3,1233.3599999999997,3,3,4,33,need_attention
15379.0,-195,7,3703.29,2,5,5,25,cant_loose
15380.0,-356,5,1690.26,5,4,4,54,champions
15381.0,-151,2,596.85,1,3,3,13,at_Risk
15382.0,-350,6,5955.709999999999,4,5,5,45,loyal_customers
15384.0,-195,2,642.41,2,3,3,23,at_Risk
15385.0,-324,1,316.88,3,1,2,31,about_to_sleep
15386.0,-178,1,394.14,1,1,2,11,hibernating
15388.0,-94,1,140.54,1,1,1,11,hibernating
15389.0,-192,1,500.0,2,1,3,21,hibernating
15392.0,-360,4,1535.53,5,4,4,54,champions
15393.0,-348,2,231.86,4,3,1,43,potential_loyalists
15394.0,-355,4,2183.5400000000004,5,4,5,54,champions
15395.0,-39,1,107.45000000000002,1,1,1,11,hibernating
15396.0,-252,1,288.17999999999995,2,1,2,21,hibernating
15397.0,-75,1,94.0,1,1,1,11,hibernating
15398.0,-348,2,1345.5300000000002,4,3,4,43,potential_loyalists
15399.0,-363,3,815.77,5,3,3,53,potential_loyalists
15400.0,-272,5,716.2,2,4,3,24,at_Risk
15402.0,-216,2,626.77,2,3,3,23,at_Risk
15405.0,-175,1,349.1,1,1,2,11,hibernating
15406.0,-333,2,510.71000000000004,4,3,3,43,potential_loyalists
15407.0,-331,4,1056.44,3,4,4,34,loyal_customers
15408.0,-100,1,267.18,1,1,2,11,hibernating
15410.0,-280,8,3450.8400000000006,2,5,5,25,cant_loose
15411.0,-338,4,1358.88,4,4,4,44,loyal_customers
15412.0,-193,1,190.53,2,1,1,21,hibernating
15414.0,-355,3,774.9,5,3,3,53,potential_loyalists
15415.0,-51,1,572.81,1,1,3,11,hibernating
15416.0,-300,4,3984.3199999999997,3,4,5,34,loyal_customers
15417.0,-279,1,508.80000000000007,2,1,3,21,hibernating
15419.0,-340,1,135.85999999999999,4,1,1,41,promising
15421.0,-306,4,950.36,3,4,4,34,loyal_customers
15422.0,-41,2,97.7,1,3,1,13,at_Risk
15423.0,-326,1,43.5,3,1,1,31,about_to_sleep
15424.0,-110,2,383.34000000000003,1,3,2,13,at_Risk
15426.0,-345,5,1447.3900000000003,4,4,4,44,loyal_customers
15427.0,-331,3,1483.14,3,3,4,33,need_attention
15428.0,-349,1,93.78,4,1,1,41,promising
15429.0,-338,2,397.35,4,3,2,43,potential_loyalists
15432.0,-341,1,171.19,4,1,1,41,promising
15433.0,-151,2,533.3,1,3,3,13,at_Risk
15434.0,-356,5,1041.48,5,4,4,54,champions
15435.0,-342,1,149.29000000000002,4,1,1,41,promising
15436.0,-352,3,1122.5300000000002,5,3,4,53,potential_loyalists
15437.0,-102,1,200.16,1,1,1,11,hibernating
15438.0,-233,1,156.57999999999998,2,1,1,21,hibernating
15440.0,-310,3,383.68,3,3,2,33,need_attention
15442.0,-116,1,594.0,1,1,3,11,hibernating
15443.0,-363,7,3236.9100000000003,5,5,5,55,champions
15444.0,-355,2,1418.2600000000002,5,3,4,53,potential_loyalists
15445.0,-100,1,113.5,1,1,1,11,hibernating
15447.0,-34,1,155.17,1,1,1,11,hibernating
15448.0,-52,1,494.64,1,1,3,11,hibernating
15449.0,-338,3,974.5200000000001,4,3,4,43,potential_loyalists
15450.0,-334,1,429.84,4,1,2,41,promising
15452.0,-335,3,538.7299999999999,4,3,3,43,potential_loyalists
15453.0,-363,7,1388.37,5,5,4,55,champions
15454.0,-2,1,179.10000000000002,1,1,1,11,hibernating
15456.0,-81,3,447.22,1,3,2,13,at_Risk
15457.0,-102,1,237.07,1,1,1,11,hibernating
15458.0,-339,1,161.64,4,1,1,41,promising
15460.0,-10,1,216.76,1,1,1,11,hibernating
15462.0,-270,3,234.6,2,3,1,23,at_Risk
15463.0,-335,1,126.14,4,1,1,41,promising
15464.0,-26,1,1048.85,1,1,4,11,hibernating
15465.0,-345,18,7354.619999999999,4,5,5,45,loyal_customers
15466.0,-279,1,334.53000000000003,2,1,2,21,hibernating
15467.0,-355,3,524.88,5,3,3,53,potential_loyalists
15468.0,-313,2,467.51,3,3,2,33,need_attention
15469.0,-314,2,538.5500000000001,3,3,3,33,need_attention
15471.0,-362,1,469.4799999999999,5,1,2,51,new_customers
15472.0,-251,1,371.5600000000001,2,1,2,21,hibernating
15473.0,-350,7,1771.2,4,5,4,45,loyal_customers
15475.0,-287,1,454.10999999999996,2,1,2,21,hibernating
15478.0,-324,2,1441.4199999999998,3,3,4,33,need_attention
15480.0,-248,1,905.5,2,1,3,21,hibernating
15482.0,-349,12,11054.960000000001,4,5,5,45,loyal_customers
15483.0,-203,4,233.81,2,4,1,24,at_Risk
15484.0,-363,4,3594.3100000000004,5,4,5,54,champions
15485.0,-334,3,2575.0,4,3,5,43,potential_loyalists
15488.0,-272,1,91.32000000000001,2,1,1,21,hibernating
15489.0,-342,3,1134.28,4,3,4,43,potential_loyalists
15491.0,-269,6,3100.09,2,5,5,25,cant_loose
15492.0,-336,2,659.4599999999998,4,3,3,43,potential_loyalists
15493.0,-332,5,2001.8000000000002,4,4,4,44,loyal_customers
15494.0,-343,2,1299.23,4,3,4,43,potential_loyalists
15497.0,-347,2,1262.2,4,3,4,43,potential_loyalists
15498.0,-362,27,13316.400000000001,5,5,5,55,champions
15500.0,-356,4,1131.5600000000002,5,4,4,54,champions
15502.0,-349,12,10384.929999999998,4,5,5,45,loyal_customers
15503.0,-2,1,147.09,1,1,1,11,hibernating
15504.0,-283,1,52.83,2,1,1,21,hibernating
15505.0,-312,5,3610.96,3,4,5,34,loyal_customers
15506.0,-342,3,979.26,4,3,4,43,potential_loyalists
15507.0,-193,1,492.36000000000007,2,1,3,21,hibernating
15508.0,-175,6,1000.2700000000001,1,5,4,15,cant_loose
15510.0,-34,1,250.0,1,1,1,11,hibernating
15511.0,-353,5,909.23,5,4,3,54,champions
15512.0,-209,2,121.0,2,3,1,23,at_Risk
15513.0,-331,19,14758.22,3,5,5,35,loyal_customers
15514.0,-352,11,4139.46,5,5,5,55,champions
15516.0,-320,3,62.43,3,3,1,33,need_attention
15517.0,-131,1,267.03000000000003,1,1,2,11,hibernating
15518.0,-300,8,1942.4499999999998,3,5,4,35,loyal_customers
15520.0,-363,1,343.5,5,1,2,51,new_customers
15521.0,-324,8,3000.2000000000003,3,5,5,35,loyal_customers
15522.0,-332,2,398.84000000000003,4,3,2,43,potential_loyalists
15523.0,-280,1,412.01,2,1,2,21,hibernating
15524.0,-340,1,440.0,4,1,2,41,promising
15525.0,-362,3,825.92,5,3,3,53,potential_loyalists
15526.0,-331,2,148.44,3,3,1,33,need_attention
15527.0,-346,8,2429.7800000000007,4,5,5,45,loyal_customers
15528.0,-110,1,229.32999999999998,1,1,1,11,hibernating
15529.0,-342,11,3995.23,4,5,5,45,loyal_customers
15530.0,-343,4,1502.3500000000004,4,4,4,44,loyal_customers
15531.0,-356,2,2007.4399999999996,5,3,4,53,potential_loyalists
15532.0,-339,4,1580.93,4,4,4,44,loyal_customers
15533.0,-345,3,807.57,4,3,3,43,potential_loyalists
15535.0,-191,4,536.4000000000002,2,4,3,24,at_Risk
15537.0,-201,1,110.92000000000002,2,1,1,21,hibernating
15539.0,-357,1,538.46,5,1,3,51,new_customers
15540.0,-353,1,213.30000000000004,5,1,1,51,new_customers
15541.0,-250,1,85.13,2,1,1,21,hibernating
15543.0,-76,1,127.86,1,1,1,11,hibernating
15544.0,-355,9,3546.7100000000005,5,5,5,55,champions
15545.0,-310,2,292.71999999999997,3,3,2,33,need_attention
15547.0,-357,14,4954.84,5,5,5,55,champions
15549.0,-287,3,1693.2599999999998,2,3,4,23,at_Risk
15550.0,-360,4,575.6300000000002,5,4,3,54,champions
15551.0,-328,1,436.05999999999995,3,1,2,31,about_to_sleep
15552.0,-147,1,90.12,1,1,1,11,hibernating
15553.0,-304,1,437.23,3,1,2,31,about_to_sleep
15554.0,-87,1,217.2,1,1,1,11,hibernating
15555.0,-352,16,4805.17,5,5,5,55,champions
15556.0,-340,1,279.77,4,1,2,41,promising
15557.0,-336,1,473.65,4,1,2,41,promising
15561.0,-353,4,800.5899999999999,5,4,3,54,champions
15562.0,-13,1,134.55,1,1,1,11,hibernating
15563.0,-342,4,1400.44,4,4,4,44,loyal_customers
15565.0,-314,2,173.16000000000003,3,3,1,33,need_attention
15567.0,-346,1,186.01000000000002,4,1,1,41,promising
15568.0,-362,3,758.29,5,3,3,53,potential_loyalists
15569.0,-261,5,1375.71,2,4,4,24,at_Risk
15570.0,-357,12,4165.52,5,5,5,55,champions
15571.0,-353,4,650.4300000000001,5,4,3,54,champions
15572.0,-360,7,2552.86,5,5,5,55,champions
15573.0,-333,2,607.45,4,3,3,43,potential_loyalists
15574.0,-187,4,702.25,2,4,3,24,at_Risk
15576.0,-327,1,940.6700000000001,3,1,3,31,about_to_sleep
15577.0,-213,3,258.88000000000005,2,3,2,23,at_Risk
15578.0,-202,1,127.1,2,1,1,21,hibernating
15579.0,-296,2,348.59999999999997,3,3,2,33,need_attention
15581.0,-244,13,3679.9700000000003,2,5,5,25,cant_loose
15582.0,-340,3,682.9100000000001,4,3,3,43,potential_loyalists
15584.0,-341,4,725.11,4,4,3,44,loyal_customers
15585.0,-188,1,455.29999999999995,2,1,2,21,hibernating
15587.0,-314,4,913.6800000000001,3,4,3,34,loyal_customers
15589.0,-109,3,478.53,1,3,2,13,at_Risk
15592.0,-318,1,388.58,3,1,2,31,about_to_sleep
15593.0,-294,1,199.8,3,1,1,31,about_to_sleep
15594.0,-349,5,1771.7800000000002,4,4,4,44,loyal_customers
15596.0,-264,5,1406.5900000000001,2,4,4,24,at_Risk
15597.0,-329,1,324.57,3,1,2,31,about_to_sleep
15598.0,-311,1,240.68,3,1,1,31,about_to_sleep
15599.0,-338,2,761.74,4,3,3,43,potential_loyalists
15601.0,-353,14,6776.56,5,5,5,55,champions
15602.0,-356,9,1297.8700000000001,5,5,4,55,champions
15603.0,-286,1,48.480000000000004,2,1,1,21,hibernating
15604.0,-312,1,216.39,3,1,1,31,about_to_sleep
15605.0,-328,5,1198.23,3,4,4,34,loyal_customers
15606.0,-303,9,2920.16,3,5,5,35,loyal_customers
15607.0,-28,1,104.76,1,1,1,11,hibernating
15608.0,-336,4,1093.68,4,4,4,44,loyal_customers
15609.0,-180,1,298.48,1,1,2,11,hibernating
15610.0,-313,1,112.46,3,1,1,31,about_to_sleep
15611.0,-355,13,1591.4500000000003,5,5,4,55,champions
15612.0,-328,2,195.15,3,3,1,33,need_attention
15615.0,-354,23,10399.74,5,5,5,55,champions
15618.0,-332,4,776.8510000000002,4,4,3,44,loyal_customers
15619.0,-354,1,336.40000000000003,5,1,2,51,new_customers
15620.0,-308,3,1553.1799999999998,3,3,4,33,need_attention
15621.0,-360,4,1293.03,5,4,4,54,champions
15622.0,-321,9,3709.5600000000004,3,5,5,35,loyal_customers
15623.0,-223,1,301.03,2,1,2,21,hibernating
15624.0,-248,4,588.13,2,4,3,24,at_Risk
15625.0,-261,4,1534.26,2,4,4,24,at_Risk
15626.0,-290,2,675.8000000000001,2,3,3,23,at_Risk
15628.0,-360,9,2870.24,5,5,5,55,champions
15630.0,-319,2,1186.35,3,3,4,33,need_attention
15632.0,-349,8,3285.3100000000004,4,5,5,45,loyal_customers
15634.0,-347,1,243.55,4,1,1,41,promising
15636.0,-275,2,724.76,2,3,3,23,at_Risk
15637.0,-312,1,223.36,3,1,1,31,about_to_sleep
15639.0,-230,1,425.32,2,1,2,21,hibernating
15640.0,-360,15,12515.66,5,5,5,55,champions
15641.0,-259,4,1887.2,2,4,4,24,at_Risk
15643.0,-173,3,664.0,1,3,3,13,at_Risk
15644.0,-198,4,812.9999999999999,2,4,3,24,at_Risk
15645.0,-346,1,612.01,4,1,3,41,promising
15646.0,-207,3,447.64,2,3,2,23,at_Risk
15648.0,-160,2,657.3500000000001,1,3,3,13,at_Risk
15649.0,-28,2,816.0,1,3,3,13,at_Risk
15651.0,-328,3,646.3,3,3,3,33,need_attention
15652.0,-273,1,337.74,2,1,2,21,hibernating
15653.0,-272,2,877.4399999999999,2,3,3,23,at_Risk
15654.0,-355,2,922.5300000000001,5,3,3,53,potential_loyalists
15655.0,-121,1,560.6700000000001,1,1,3,11,hibernating
15656.0,-319,4,748.5,3,4,3,34,loyal_customers
15657.0,-342,1,30.0,4,1,1,41,promising
15658.0,-174,5,1024.1,1,4,4,14,at_Risk
15659.0,-321,1,306.45000000000005,3,1,2,31,about_to_sleep
15660.0,-339,9,1600.86,4,5,4,45,loyal_customers
15661.0,-47,2,309.8,1,3,2,13,at_Risk
15663.0,-258,1,138.14,2,1,1,21,hibernating
15664.0,-314,1,386.43,3,1,2,31,about_to_sleep
15665.0,-196,2,2242.01,2,3,5,23,at_Risk
15667.0,-325,1,301.32000000000005,3,1,2,31,about_to_sleep
15668.0,-147,1,76.32000000000001,1,1,1,11,hibernating
15669.0,-324,4,684.34,3,4,3,34,loyal_customers
15670.0,-68,1,173.05,1,1,1,11,hibernating
15671.0,-346,7,2657.13,4,5,5,45,loyal_customers
15673.0,-276,4,2881.02,2,4,5,24,at_Risk
15674.0,-291,5,2446.6000000000004,2,4,5,24,at_Risk
15675.0,-283,3,323.69,2,3,2,23,at_Risk
15676.0,-346,3,3435.7599999999998,4,3,5,43,potential_loyalists
15677.0,-315,1,657.23,3,1,3,31,about_to_sleep
15678.0,-312,1,352.70000000000005,3,1,2,31,about_to_sleep
15679.0,-340,4,781.2800000000001,4,4,3,44,loyal_customers
15680.0,-355,3,1333.6799999999998,5,3,4,53,potential_loyalists
15681.0,-339,5,1426.16,4,4,4,44,loyal_customers
15683.0,-247,1,193.75,2,1,1,21,hibernating
15687.0,-356,9,2993.1,5,5,5,55,champions
15689.0,-245,2,254.1,2,3,2,23,at_Risk
15690.0,-360,2,239.76,5,3,1,53,potential_loyalists
15691.0,-112,1,136.8,1,1,1,11,hibernating
15692.0,-336,1,191.03999999999996,4,1,1,41,promising
15694.0,-364,14,6479.4,5,5,5,55,champions
15695.0,-98,2,409.98,1,3,2,13,at_Risk
15696.0,-331,8,2736.46,3,5,5,35,loyal_customers
15699.0,-347,1,309.6499999999999,4,1,2,41,promising
15700.0,-192,2,696.6799999999998,2,3,3,23,at_Risk
15701.0,-362,4,1542.1399999999999,5,4,4,54,champions
15703.0,-100,1,211.5,1,1,1,11,hibernating
15704.0,-224,4,2293.62,2,4,5,24,at_Risk
15705.0,-163,1,143.10000000000002,1,1,1,11,hibernating
15706.0,-301,4,1060.56,3,4,4,34,loyal_customers
15707.0,-329,4,945.5799999999998,3,4,4,34,loyal_customers
15708.0,-324,7,3364.24,3,5,5,35,loyal_customers
15709.0,-81,1,133.25,1,1,1,11,hibernating
15712.0,-355,5,1072.36,5,4,4,54,champions
15713.0,-221,2,356.7,2,3,2,23,at_Risk
15714.0,-353,2,330.87999999999994,5,3,2,53,potential_loyalists
15716.0,-219,4,1118.81,2,4,4,24,at_Risk
15717.0,-130,1,150.3,1,1,1,11,hibernating
15719.0,-332,13,5045.610000000001,4,5,5,45,loyal_customers
15720.0,-340,1,598.73,4,1,3,41,promising
15721.0,-353,1,507.08,5,1,3,51,new_customers
15722.0,-329,5,2222.56,3,4,5,34,loyal_customers
15723.0,0,1,203.10000000000002,1,1,1,11,hibernating
15724.0,-163,2,218.25,1,3,1,13,at_Risk
15725.0,-349,1,415.25,4,1,2,41,promising
15727.0,-348,7,5178.959999999999,4,5,5,45,loyal_customers
15729.0,-152,1,85.0,1,1,1,11,hibernating
15730.0,-299,3,1120.88,3,3,4,33,need_attention
15732.0,-152,2,294.11999999999995,1,3,2,13,at_Risk
15733.0,-82,1,162.3,1,1,1,11,hibernating
15734.0,-250,2,1339.45,2,3,4,23,at_Risk
15737.0,-350,8,1205.1200000000001,4,5,4,45,loyal_customers
15738.0,-346,16,4812.42,4,5,5,45,loyal_customers
15739.0,-298,1,449.12,3,1,2,31,about_to_sleep
15740.0,-315,1,154.88000000000002,3,1,1,31,about_to_sleep
15743.0,-348,4,784.4600000000002,4,4,3,44,loyal_customers
15744.0,-287,1,34.8,2,1,1,21,hibernating
15745.0,-345,4,1094.59,4,4,4,44,loyal_customers
15746.0,-230,1,196.88000000000002,2,1,1,21,hibernating
15747.0,-352,3,974.0399999999998,5,3,4,53,potential_loyalists
15748.0,-324,1,149.30999999999997,3,1,1,31,about_to_sleep
15749.0,-129,3,44534.3,1,3,5,13,at_Risk
15750.0,-362,8,2465.48,5,5,5,55,champions
15752.0,-325,7,2637.38,3,5,5,35,loyal_customers
15753.0,-60,1,79.2,1,1,1,11,hibernating
15754.0,-313,3,458.57,3,3,2,33,need_attention
15755.0,-354,6,2364.25,5,5,5,55,champions
15756.0,-303,4,532.96,3,4,3,34,loyal_customers
15757.0,-299,2,714.4200000000001,3,3,3,33,need_attention
15758.0,-340,1,205.25,4,2,1,42,potential_loyalists
15759.0,-146,3,253.04000000000002,1,3,2,13,at_Risk
15762.0,-299,2,583.75,3,3,3,33,need_attention
15763.0,-333,2,1086.9200000000003,4,3,4,43,potential_loyalists
15764.0,-276,6,3279.97,2,5,5,25,cant_loose
15766.0,-300,1,315.05999999999995,3,2,2,32,about_to_sleep
15768.0,-249,3,621.83,2,4,3,24,at_Risk
15769.0,-357,26,56252.72,5,5,5,55,champions
15773.0,-359,1,635.6800000000001,5,2,3,52,potential_loyalists
15774.0,-296,1,270.79999999999995,3,2,2,32,about_to_sleep
15775.0,-119,1,104.9,1,2,1,12,hibernating
15776.0,-231,1,241.61999999999998,2,2,1,22,hibernating
15777.0,-123,4,1047.1100000000001,1,4,4,14,at_Risk
15780.0,-181,3,475.28,1,4,2,14,at_Risk
15781.0,-339,3,345.46000000000004,4,4,2,44,loyal_customers
15782.0,-355,3,2614.7400000000002,5,4,5,54,champions
15783.0,-354,1,246.3,5,2,1,52,potential_loyalists
15785.0,-332,5,2328.9700000000003,4,4,5,44,loyal_customers
15786.0,-318,3,4932.2,3,4,5,34,loyal_customers
15787.0,-338,3,948.05,4,4,4,44,loyal_customers
15789.0,-6,1,351.3,1,2,2,12,hibernating
15790.0,-354,1,220.85,5,2,1,52,potential_loyalists
15791.0,-321,2,1612.69,3,3,4,33,need_attention
15793.0,-350,3,965.6099999999999,4,4,4,44,loyal_customers
15795.0,-215,1,610.01,2,2,3,22,hibernating
15796.0,-363,8,2711.56,5,5,5,55,champions
15797.0,-251,4,2207.4,2,4,5,24,at_Risk
15799.0,-289,3,884.14,2,4,3,24,at_Risk
15800.0,-257,2,699.0799999999999,2,3,3,23,at_Risk
15801.0,-318,3,1063.95,3,4,4,34,loyal_customers
15802.0,-222,1,451.42,2,2,2,22,hibernating
15803.0,-313,1,415.82000000000005,3,2,2,32,about_to_sleep
15804.0,-364,13,4206.389999999999,5,5,5,55,champions
15805.0,-341,17,5528.4800000000005,4,5,5,45,loyal_customers
15806.0,-318,3,784.5799999999999,3,4,3,34,loyal_customers
15807.0,-314,3,903.9000000000001,3,4,3,34,loyal_customers
15808.0,-58,4,3734.9700000000003,1,4,5,14,at_Risk
15809.0,-328,5,515.77,3,4,3,34,loyal_customers
15810.0,-286,4,1391.98,2,4,4,24,at_Risk
15811.0,-342,6,2218.62,4,5,5,45,loyal_customers
15812.0,-257,5,1801.14,2,4,4,24,at_Risk
15813.0,-157,2,1303.9099999999999,1,3,4,13,at_Risk
15814.0,-348,4,1945.33,4,4,4,44,loyal_customers
15815.0,-301,5,2100.6,3,4,5,34,loyal_customers
15819.0,-315,4,1905.4500000000003,3,4,4,34,loyal_customers
15820.0,-45,1,206.98,1,2,1,12,hibernating
15821.0,-320,2,570.9599999999999,3,3,3,33,need_attention
15822.0,-361,2,885.4699999999999,5,3,3,53,potential_loyalists
15823.0,8,1,15.0,1,2,1,12,hibernating
15825.0,-192,1,532.94,2,2,3,22,hibernating
15826.0,-308,3,1654.3100000000002,3,4,4,34,loyal_customers
15827.0,-291,14,1836.0900000000001,2,5,4,25,cant_loose
15829.0,-265,2,636.1399999999998,2,3,3,23,at_Risk
15830.0,-327,1,576.0,3,2,3,32,about_to_sleep
15831.0,-306,3,801.76,3,4,3,34,loyal_customers
15832.0,-110,1,836.7900000000001,1,2,3,12,hibernating
15834.0,-294,4,2233.75,3,4,5,34,loyal_customers
15835.0,-320,4,954.09,3,4,4,34,loyal_customers
15836.0,-314,1,137.37,3,2,1,32,about_to_sleep
15837.0,-300,1,391.98,3,2,2,32,about_to_sleep
15838.0,-353,19,33643.079999999994,5,5,5,55,champions
15839.0,-331,3,1048.49,3,4,4,34,loyal_customers
15840.0,-306,2,355.55999999999995,3,3,2,33,need_attention
15841.0,-292,4,1224.06,2,4,4,24,at_Risk
15843.0,-61,1,118.95000000000002,1,2,1,12,hibernating
15844.0,-318,1,130.73999999999998,3,2,1,32,about_to_sleep
15845.0,-347,8,3711.77,4,5,5,45,loyal_customers
15847.0,-326,2,389.2699999999999,3,3,2,33,need_attention
15850.0,-345,2,238.85,4,3,1,43,potential_loyalists
15852.0,-178,2,160.70999999999998,1,3,1,13,at_Risk
15853.0,-313,1,110.80000000000001,3,2,1,32,about_to_sleep
15854.0,-360,12,2974.6499999999996,5,5,5,55,champions
15855.0,-228,5,712.24,2,4,3,24,at_Risk
15856.0,-360,27,16387.57,5,5,5,55,champions
15857.0,-346,1,296.99999999999994,4,2,2,42,potential_loyalists
15858.0,-349,5,1438.8500000000001,4,4,4,44,loyal_customers
15860.0,-324,8,977.2099999999998,3,5,4,35,loyal_customers
15861.0,-352,8,3165.3599999999997,5,5,5,55,champions
15862.0,-356,4,832.88,5,4,3,54,champions
15863.0,-339,2,68.84,4,3,1,43,potential_loyalists
15864.0,-342,6,1936.3200000000004,4,5,4,45,loyal_customers
15865.0,-324,3,895.13,3,4,3,34,loyal_customers
15866.0,-263,1,230.53,2,2,1,22,hibernating
15867.0,-359,15,3812.64,5,5,5,55,champions
15869.0,-87,2,149.64000000000001,1,3,1,13,at_Risk
15870.0,-332,1,354.09000000000003,4,2,2,42,potential_loyalists
15872.0,-350,2,360.93,4,3,2,43,potential_loyalists
15874.0,-301,7,4405.88,3,5,5,35,loyal_customers
15877.0,-363,2,493.28000000000003,5,3,3,53,potential_loyalists
15880.0,5,1,343.28,1,2,2,12,hibernating
15881.0,-52,5,501.39000000000004,1,4,3,14,at_Risk
15882.0,-166,4,516.36,1,4,3,14,at_Risk
15883.0,-362,2,396.47999999999996,5,3,2,53,potential_loyalists
15885.0,-272,3,379.35,2,4,2,24,at_Risk
15886.0,-304,1,181.09000000000003,3,2,1,32,about_to_sleep
15888.0,-284,1,168.31,2,2,1,22,hibernating
15889.0,-208,2,446.87,2,3,2,23,at_Risk
15891.0,-138,1,524.52,1,2,3,12,hibernating
15894.0,-111,2,263.55,1,3,2,13,at_Risk
15895.0,-215,1,179.17000000000002,2,2,1,22,hibernating
15897.0,-170,2,222.05,1,3,1,13,at_Risk
15898.0,-363,5,1388.88,5,4,4,54,champions
15899.0,4,1,56.25,1,2,1,12,hibernating
15900.0,-341,1,351.11000000000007,4,2,2,42,potential_loyalists
15901.0,-348,3,363.88,4,4,2,44,loyal_customers
15903.0,-355,7,5126.76,5,5,5,55,champions
15904.0,-356,1,164.67999999999998,5,2,1,52,potential_loyalists
15906.0,-345,7,1567.6899999999998,4,5,4,45,loyal_customers
15907.0,-361,3,967.45,5,4,4,54,champions
15909.0,-191,1,191.93999999999997,2,2,1,22,hibernating
15910.0,-364,8,1232.18,5,5,4,55,champions
15912.0,-186,2,264.61999999999995,2,3,2,23,at_Risk
15916.0,-348,8,1528.0900000000001,4,5,4,45,loyal_customers
15917.0,-117,1,123.10000000000001,1,2,1,12,hibernating
15918.0,-174,2,334.23,1,3,2,13,at_Risk
15919.0,-345,2,639.8900000000001,4,3,3,43,potential_loyalists
15920.0,-210,4,167.5,2,4,1,24,at_Risk
15921.0,-192,1,336.03000000000003,2,2,2,22,hibernating
15922.0,9,1,369.50000000000006,1,2,2,12,hibernating
15923.0,8,1,127.08000000000001,1,2,1,12,hibernating
15925.0,-170,1,207.14999999999998,1,2,1,12,hibernating
15930.0,-297,1,426.63000000000005,3,2,2,32,about_to_sleep
15932.0,-360,8,2495.8700000000003,5,5,5,55,champions
15933.0,-343,3,1107.4600000000003,4,4,4,44,loyal_customers
15935.0,-125,2,416.86,1,3,2,13,at_Risk
15937.0,-300,1,145.35,3,2,1,32,about_to_sleep
15938.0,-252,5,404.58,2,4,2,24,at_Risk
15939.0,-275,15,6115.009999999999,2,5,5,25,cant_loose
15940.0,-53,1,35.8,1,2,1,12,hibernating
15942.0,-231,1,337.43999999999994,2,2,2,22,hibernating
15944.0,-88,1,325.1,1,2,2,12,hibernating
15945.0,1,1,181.0,1,2,1,12,hibernating
15947.0,-282,1,1708.24,2,2,4,22,hibernating
15948.0,-356,2,955.2400000000001,5,3,4,53,potential_loyalists
